"","Code Mimosa Corrigé","Economic reintegration Score","Social reintegration score","1_economic","2_food","3_borrow","4_borrow_freq","5_debt_ratio","6_employment","7_working","8_assets","9_searching_job","10_housing","11_housing_qual","12_education","13_school","14_justice","15_id","16_documentation","17_water","18_health","19_health_qual","1_economic_n","2_food_n","3_borrow_n","4_borrow_freq_n","5_debt_ratio_n","6_employment_n","7_working_n","8_assets_n","9_searching_job_n","10_housing_n","11_housing_qual_n","12_education_n","13_school_n","14_justice_n","15_id_n","16_documentation_n","17_water_n","18_health_n","19_health_qual_n","20_services_construct_n","1_economic_dim_weight","1_economic_comp_weight","2_food_dim_weight","2_food_comp_weight","3_borrow_dim_weight","3_borrow_comp_weight","4_borrow_freq_dim_weight","4_borrow_freq_comp_weight","5_debt_ratio_dim_weight","5_debt_ratio_comp_weight","6_employment_dim_weight","6_employment_comp_weight","7_working_dim_weight","7_working_comp_weight","8_assets_dim_weight","8_assets_comp_weight","9_searching_job_dim_weight","9_searching_job_comp_weight","10_housing_dim_weight","10_housing_comp_weight","11_housing_qual_dim_weight","11_housing_qual_comp_weight","12_education_dim_weight","12_education_comp_weight","13_school_dim_weight","13_school_comp_weight","14_justice_dim_weight","14_justice_comp_weight","15_id_dim_weight","15_id_comp_weight","16_documentation_dim_weight","16_documentation_comp_weight","17_water_dim_weight","17_water_comp_weight","18_health_dim_weight","18_health_comp_weight","19_health_qual_dim_weight","19_health_qual_comp_weight","20_services_construct_dim_weight","20_services_construct_comp_weight","1_economic_dim_score","1_economic_comp_score","2_food_dim_score","2_food_comp_score","3_borrow_dim_score","3_borrow_comp_score","4_borrow_freq_dim_score","4_borrow_freq_comp_score","5_debt_ratio_dim_score","5_debt_ratio_comp_score","6_employment_dim_score","6_employment_comp_score","7_working_dim_score","7_working_comp_score","8_assets_dim_score","8_assets_comp_score","9_searching_job_dim_score","9_searching_job_comp_score","10_housing_dim_score","10_housing_comp_score","11_housing_qual_dim_score","11_housing_qual_comp_score","12_education_dim_score","12_education_comp_score","13_school_dim_score","13_school_comp_score","14_justice_dim_score","14_justice_comp_score","15_id_dim_score","15_id_comp_score","16_documentation_dim_score","16_documentation_comp_score","17_water_dim_score","17_water_comp_score","18_health_dim_score","18_health_comp_score","19_health_qual_dim_score","19_health_qual_comp_score","20_services_construct_dim_score","20_services_construct_comp_score","EconomicScore","SocialScore","Difference"
"293","DZ1021005727",0.6225,0.518333333333333,"Satisafait","Souvent( au moins une fois la semaine)","Non","Jamais",NA,"Très faible","Oui","Terre","Non","Acceptable","Acceptable","Très faible",NA,"Bien","Oui","Acceptable","Bien","Bien","Acceptable",0.75,0.25,0,1,0.5,0,1,1,1,0.5,0.5,0,0.5,0.75,1,0.5,0.75,0.75,0.5,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0,0,0.1,0.02,0.04,0.02,0,0,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0,0,0.035,0.01,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.075,0.015,0.0433333333333333,0.0216666666666667,0.6225,0.553333333333333,0.035
"294","DZ1021005746",0.7275,0.473333333333333,"Satisafait","Jamais","Non","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Très faible","Oui","Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Bien","Oui","Faible","Oui","Bien","Bien","Faible","Faible",0.75,1,0,0.75,1,0,1,1,1,0.5,0.5,0.75,1,0.25,1,0.75,0.75,0.25,0.25,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0,0,0.075,0.015,0.08,0.04,0,0,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.03,0.01,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0433333333333333,0.0216666666666667,0.7275,0.473333333333333,0
"295","DZ1021006144",0.5775,0.580833333333333,"Neutre","Des fois ( 2 ou 3 fois le mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Bien","Non","Arbres ( fruits","Oui","Bien","Bien","Bien","Oui","Acceptable","Oui","Bien","Bien","Acceptable","Très faible",0.5,0.5,1,0.75,1,0.75,0,1,0,0.75,0.75,0.75,1,0.5,1,0.75,0.75,0.5,0,0.666666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.06,0.04,0.08,0.02,0.075,0.015,0.08,0.04,0.0975,0.0225,0,0,0.11,0.03,0,0,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0,0,0.0533333333333333,0.0266666666666667,0.5775,0.580833333333333,0
"296","DZ1021006413",0.825,0.721666666666667,"Satisafait","Jamais","Oui","Jamais",NA,"Faible","Oui","Aucun actif détenu Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Bien","Oui","Bien","Oui","Bien","Bien","Bien","Bien",0.75,1,1,1,0.5,0.25,1,1,1,0.5,0.5,0.75,1,0.75,1,0.75,0.75,0.75,0.75,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.1,0.02,0.04,0.02,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0566666666666667,0.0283333333333333,0.825,0.721666666666667,0
"297","DZ1021006672",0.595,0.5225,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Non","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Oui","Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Acceptable","Oui","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Faible",0.5,0.75,0,0.75,1,0.5,1,1,0,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.25,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0,0,0.075,0.015,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.0375,0.0075,0.04,0.02,0.595,0.5225,0
"298","DZ1021006698",0.5575,0.435,"Satisafait","Jamais","Non","Rarement( Une fois le mois ou pas tous les mois)",NA,"Très faible","Oui","Bétails","Oui","Faible","Faible","Bien",NA,"Acceptable","Non","Bien","Bien","Bien","Faible",0.75,1,0,0.75,0.5,0,1,1,0,0.25,0.25,0.75,0.5,0.5,0,0.75,0.75,0.75,0.25,0.625,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0,0,0.075,0.015,0.04,0.02,0,0,0.1,0.03,0.11,0.03,0,0,0.025,0.0075,0.03,0.0075,0.0825,0.0225,0.035,0.01,0.06,0.02,0,0,0,0,0,0,0.15,0.045,0.0375,0.0075,0.05,0.025,0.5575,0.47,0.035
"299","DZ1021006957",0.7025,0.411666666666667,"Satisafait","Souvent( au moins une fois la semaine)","Non","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Oui","Actifs reçus de l'OIM","Non","Faible","Acceptable","Acceptable",NA,"Je ne sais pas","Non","Acceptable","Je ne sais pas","Je ne sais pas","Je ne sais pas",0.75,0.25,0,0.75,1,0.5,1,1,1,0.25,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.458333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0,0,0.075,0.015,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.025,0.0075,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0,0,0,0,0,0,0.1,0.03,0.075,0.015,0.0366666666666667,0.0183333333333333,0.7025,0.446666666666667,0.035
"300","DZ1021007019",0.155,0.490833333333333,"Très insatisafait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Souvent( au moins une fois la semaine)","La dette est plus grande","Très faible","Non","Aucun actif détenu","Non","Acceptable","Faible","Bien",NA,"Acceptable","Oui","Acceptable","Acceptable","Acceptable","Je ne sais pas",0,0,0,0.25,0,0,0,0,1,0.5,0.25,0.75,0.5,0.5,1,0.5,0.5,0.5,0.5,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0,0,0,0,0,0,0.025,0.005,0,0,0,0,0,0,0,0,0.13,0.03,0.05,0.015,0.03,0.0075,0.0825,0.0225,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0433333333333333,0.0216666666666667,0.155,0.525833333333333,0.0349999999999999
"301","DZ1021007029",0.8275,0.449166666666667,"Très satisfait","Je souhaite ne pas répondre","Non","Jamais","Les dépenses sont plus importantes","Bien","Oui","Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Bien","Oui","Bien","Oui","Bien","Bien","Très faible","Très faible",1,0.5,0,1,1,0.75,1,1,1,0.5,0.5,0.75,1,0.75,1,0.75,0.75,0,0,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.15,0.05,0.06,0.04,0,0,0.1,0.02,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0,0,0,0,0.0466666666666667,0.0233333333333333,0.8275,0.449166666666667,0
"302","DZ1021007045",0.215,0.411666666666667,"Insatisfait","Jamais","Non","Souvent( au moins une fois la semaine)","La dette est plus grande","Faible","Non","Aucun actif détenu","Oui","Faible","Faible","Bien",NA,"Bien","Oui","Bien","Bien","Faible","Faible",0.25,1,0,0.25,0,0.25,0,0,0,0.25,0.25,0.75,0.5,0.75,1,0.75,0.75,0.25,0.25,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0.12,0.08,0,0,0.025,0.005,0,0,0.0325,0.0075,0,0,0,0,0,0,0.025,0.0075,0.03,0.0075,0.0825,0.0225,0.035,0.01,0.09,0.03,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0466666666666667,0.0233333333333333,0.215,0.446666666666667,0.035
"303","DZ1021007074",0.7925,0.706666666666667,"Satisafait","Jamais","Oui","Jamais",NA,"Très faible","Oui","Terre Autre (veuillez préciser)","Non","Bien","Bien","Très bien","Non","Bien","Oui","Bien","Très bien","Bien","Acceptable",0.75,1,1,1,0.5,0,1,1,1,0.75,0.75,1,0,0.75,1,0.75,1,0.75,0.5,0.833333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.1,0.02,0.04,0.02,0,0,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.09,0.0225,0.11,0.03,0,0,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.075,0.015,0.0666666666666667,0.0333333333333333,0.7925,0.706666666666667,0
"304","DZ1021007093",0.7775,0.288333333333333,"Satisafait","Jamais","Non","Jamais",NA,"Je ne sais pas","Oui","Actifs reçus de l'OIM","Non","Faible","Faible","Faible","Aucun","Je ne sais pas","Non","Je ne sais pas","Très faible","Faible","Faible",0.75,1,0,1,0.5,0.5,1,1,1,0.25,0.25,0.25,0,0.5,0,0.5,0,0.25,0.25,0.291666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0,0,0.1,0.02,0.04,0.02,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.025,0.0075,0.03,0.0075,0.0275,0.0075,0,0,0.06,0.02,0,0,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0233333333333333,0.0116666666666667,0.7775,0.253333333333333,-0.0349999999999999
"305","DZ1021007276",0.785,0.71,"Satisafait","Jamais","Non","Rarement( Une fois le mois ou pas tous les mois)",NA,"Bien","Oui","Terre","Non","Bien","Bien","Bien",NA,"Bien","Oui","Bien","Bien","Bien","Bien",0.75,1,0,0.75,0.5,0.75,1,1,1,0.75,0.75,0.75,0.5,0.75,1,0.75,0.75,0.75,0.75,0.75,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0,0,0.075,0.015,0.04,0.02,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.035,0.01,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.06,0.03,0.785,0.745,0.0349999999999999
"306","DZ1021007278",0.5275,0.486666666666667,"Insatisfait","Des fois ( 2 ou 3 fois le mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Aucun actif détenu","Non","Acceptable","Acceptable","Acceptable",NA,"Acceptable","Oui","Acceptable","Faible","Acceptable","Acceptable",0.25,0.5,1,0.75,1,0.5,0,0,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.25,0.5,0.5,0.458333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0.06,0.04,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0,0,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0366666666666667,0.0183333333333333,0.5275,0.521666666666667,0.035
"307","DZ1021007279",0.45,0.57,"Très insatisafait","Souvent( au moins une fois la semaine)","Oui","Des fois ( 2 ou 3 fois le mois)","Les dépenses sont plus importantes","Très faible","Oui","Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Bien","Non - quelques uns mais pas tous","Bien","Non","Faible","Faible","Acceptable","Bien",0,0.25,1,0.5,1,0,1,1,0,0.5,0.5,0.75,0.5,0.75,0,0.25,0.25,0.5,0.75,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0,0,0.03,0.02,0.08,0.02,0.05,0.01,0.08,0.04,0,0,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.0825,0.0225,0.035,0.01,0.09,0.03,0,0,0,0,0,0,0.1,0.03,0.1125,0.0225,0.04,0.02,0.45,0.57,0
"308","DZ1021007303",0.565,0.391666666666667,"Satisafait","Souvent( au moins une fois la semaine)","Non","Jamais","Les dépenses sont plus importantes","Faible","Oui","Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Faible","Non","Acceptable","Bien","Faible","Acceptable",0.75,0.25,0,1,1,0.25,1,1,0,0.5,0.5,0.5,0.5,0.25,0,0.5,0.75,0.25,0.5,0.458333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0,0,0.1,0.02,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.03,0.01,0,0,0,0,0,0,0.05,0.015,0.075,0.015,0.0366666666666667,0.0183333333333333,0.565,0.391666666666667,0
"309","DZ1021007814",0.865,0.7125,"Satisafait","Jamais","Oui","Jamais","Les dépenses sont plus importantes","Faible","Oui","Actifs reçus de l'OIM","Non","Bien","Acceptable","Bien","Oui","Bien","Oui","Bien","Bien","Bien","Acceptable",0.75,1,1,1,1,0.25,1,1,1,0.75,0.5,0.75,1,0.75,1,0.75,0.75,0.75,0.5,0.75,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.075,0.015,0.06,0.03,0.865,0.7125,0
"310","DZ1021007827",0.8575,0.6725,"Satisafait","Jamais","Oui","Jamais",NA,"Je ne sais pas","Oui","Actifs reçus de l'OIM","Non","Bien","Acceptable","Bien","Oui","Acceptable","Oui","Bien","Faible","Bien","Acceptable",0.75,1,1,1,0.5,0.5,1,1,1,0.75,0.5,0.75,1,0.5,1,0.75,0.25,0.75,0.5,0.625,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.1,0.02,0.04,0.02,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.0825,0.0225,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.075,0.015,0.05,0.025,0.8575,0.6725,0
"311","DZ1021008059",0.3875,0.460833333333333,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Aucun actif détenu","Non","Faible","Faible","Acceptable","Oui","Acceptable","Oui","Acceptable","Faible","Acceptable","Faible",0.25,0,0,0.75,1,0.5,0,0,1,0.25,0.25,0.5,1,0.5,1,0.5,0.25,0.5,0.25,0.416666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0,0,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0,0,0.13,0.03,0.025,0.0075,0.03,0.0075,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.0375,0.0075,0.0333333333333333,0.0166666666666667,0.3875,0.460833333333333,0
"312","DZ1021008059",0.2575,0.405,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Aucun actif détenu","Non","Faible","Faible","Acceptable","Oui","Acceptable","Oui","Acceptable","Faible","Acceptable","Faible",0.25,0,0,0.75,1,0.5,0,0,1,0.25,0.25,0.5,1,0.5,1,0.5,0.25,0.5,0.25,0.416666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0,0,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0,0,0.13,0.03,0.025,0.0075,0.03,0.0075,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.0375,0.0075,0.0333333333333333,0.0166666666666667,0.3875,0.460833333333333,0.0558333333333333
"313","DZ102107F17DFA068E",0.8625,0.5875,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Oui","Jamais","Les dépenses sont plus importantes","Bien","Oui","Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Acceptable",NA,"Acceptable","Oui","Bien","Bien","Bien","Bien",0.5,0.75,1,1,1,0.75,1,1,1,0.5,0.5,0.5,0.5,0.5,1,0.75,0.75,0.75,0.75,0.625,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0.08,0.02,0.1,0.02,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.05,0.025,0.8625,0.6225,0.0349999999999999
"314","DZ10212F261AE738CF",0.3775,0.6475,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Oui","Des fois ( 2 ou 3 fois le mois)","La dette est plus grande","Très faible","Oui","Bétails Actifs reçus de l'OIM Autre (veuillez préciser)","Oui","Acceptable","Acceptable","Je ne sais pas",NA,"Très bien","Oui","Très faible","Très bien","Bien","Bien",0.25,0,1,0.5,0,0,1,1,0,0.5,0.5,0.5,0.5,1,1,0,1,0.75,0.75,0.625,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0.08,0.02,0.05,0.01,0,0,0,0,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.12,0.04,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.05,0.025,0.3775,0.6825,0.035
"315","DZ102131902281F0A4",0.255,0.56,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Rarement( Une fois le mois ou pas tous les mois)","La dette est plus grande","Faible","Non","Terre Bétails","Oui","Acceptable","Acceptable","Acceptable","Oui","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.25,0,0,0.75,0,0.25,0,1,0,0.5,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0,0,0.075,0.015,0,0,0.0325,0.0075,0,0,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.255,0.56,0
"316","DZ10213E5004660D8A",0.485,0.445,"Satisafait","Souvent( au moins une fois la semaine)","Non","Jamais","La dette est plus grande","Faible","Oui","Terre Actifs reçus de l'OIM","Oui","Faible","Faible","Acceptable","Oui","Acceptable","Oui","Acceptable","Faible","Faible","Acceptable",0.75,0.25,0,1,0,0.25,1,1,0,0.25,0.25,0.5,1,0.5,1,0.5,0.25,0.25,0.5,0.375,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0,0,0.1,0.02,0,0,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.025,0.0075,0.03,0.0075,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.03,0.015,0.485,0.445,0
