"MimosaID","Project","InterviewDate","ReintegrationDate","InterviewType","BusinessSucess","BusinessProfitability","WouldMigrateAgain","SituationWithoutSupport","ReturningWasGoodDecision","SatisfiedWithReintegrationSupport","Country","CountryOfReturn","Gender","AgeGroup","MigrationDuration","Disabled","TrainingType","TrainingStart","TrainingEnd","TimeToReceiveSupport","ReceivedSupportAs","BusinessType","BusinessMembers","MicroBusinessLevel","ReceivedIOMBusinessAdvice","BusinessHasEmployees","EmployeeNumber","CoronaImpactOnBusiness","FirstChoice","SupportDuration","TrainingDuration"
"Raoul SAGNA","SMP","2022/03/14 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Pire","Partiellement","Très satisfait","Sénégal","Algerie","Masculin","36+",0,"Non","None",NA,NA,20,"En nature","Commerce","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"Ismaila SANDING","SMP","2022/03/14 00:00:00",NA,"Terrain/bureau OIM","High","High","No","Pire","Oui","Pas satisfait","Sénégal","Lybie","Masculin","14-35",2,"Non","None",NA,NA,16,"En nature","Commerce","Moi uniquement","Unknown","Oui","Non","0","Non","Oui",120,0
"NE1021002071","JI","2022/03/11 00:00:00","2021/11/04 00:00:00","Terrain/bureau OIM","Low","High","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",1,"Non","None",NA,NA,20,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",127,0
"MA1020003099","JI","2022/03/11 00:00:00","2021/11/23 00:00:00","Terrain/bureau OIM","High","Low","No","Identique","Oui","Satisfait","Sénégal","Maroc","Masculin","14-35",3,"Non","Business/management","2021/12/13 00:00:00","2021/12/22 00:00:00",6,"En nature","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Oui",108,9
"LY102100135","SMP","2022/03/14 00:00:00",NA,"Terrain/bureau OIM","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","36+",5,"Non","None",NA,NA,12,"En nature","Autre","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"NE1020X008755","JI","2022/03/14 00:00:00","2021/12/25 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Algerie","Masculin","14-35",2,"Non","None",NA,NA,52,"En nature","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Oui",79,0
"CH5018X018926","JI","2022/03/14 00:00:00","2020/10/02 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Lybie","Masculin","14-35",2,"Non","Business/management","2021/12/14 00:00:00","2021/12/24 00:00:00",104,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Non","Oui",528,10
"MA1021004353","JI","2022/03/14 00:00:00","2021/11/30 00:00:00","Terrain/bureau OIM","High","High","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,4,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",104,0
"AR-043475-1","SMP","2022/03/15 00:00:00","2021/11/11 00:00:00","Par téléphone","Low","Low","No","Mieux","Oui","OK","Autre","Algerie","Masculin","14-35",1,"Non","Business/management","2021/11/22 00:00:00","2021/11/27 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",124,5
"DZ1021007212","SMP","2022/03/15 00:00:00","2022/05/13 00:00:00","Par téléphone","Low","Low","Yes","Pire","Ne sait pas","OK","Autre","Lybie","Masculin","14-35",2,"Non","Business/management","2022/02/18 00:00:00","2022/02/24 00:00:00",2,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",120,6
"AR-045819-1","SMP","2022/03/15 00:00:00","2021/12/16 00:00:00","Par téléphone","Low","High","Yes","Mieux","Oui","Très satisfait","Autre","Algerie","Masculin","36+",4,"Non","Business/management","2021/12/20 00:00:00","2021/12/25 00:00:00",16,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",89,5
"AR-043489-1","SMP","2022/03/15 00:00:00","2021/11/11 00:00:00","Par téléphone","Low","High","No","Mieux","Oui","Satisfait","Autre","Algerie","Masculin","36+",4,"Non","Business/management","2022/01/26 00:00:00","2022/01/31 00:00:00",16,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",124,5
"LY1021006171","SMP","2022/03/15 00:00:00","2021/11/14 00:00:00","Par téléphone","Low","High","Yes","Mieux","Oui","Très satisfait","Autre","Algerie","Masculin","36+",2,"Non","Business/management","2021/12/06 00:00:00","2021/12/11 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",121,5
"DZ1021007120","SMP","2022/03/15 00:00:00","2022/09/17 00:00:00","Par téléphone","High","High","No","Mieux","Oui","OK","Autre","Lybie","Masculin","14-35",2,"Non","Business/management","2022/02/18 00:00:00","2022/02/24 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",120,6
"Yaya Diatta","SMP","2022/03/15 00:00:00",NA,"Terrain/bureau OIM","Low","High","Yes","Identique","Oui","Satisfait","Sénégal","Autre","Masculin","36+",10,"Non","None",NA,NA,12,"En nature","Commerce","Moi et d'autres","Unknown","Oui","Autre","1+","Oui","Oui",120,0
"AR-043333-1","SMP","2022/03/15 00:00:00","2021/11/11 00:00:00","Par téléphone","Low","High","No","Mieux","Oui","Satisfait","Autre","Algerie","Masculin","36+",5,"Non","Business/management","2021/11/22 00:00:00","2021/11/27 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",124,5
"SNMI657","JI","2022/03/15 00:00:00","2019/11/11 00:00:00","Terrain/bureau OIM","Low","Low","No","Identique","Oui","Très satisfait","Sénégal","Lybie","Masculin","36+",2,"Non","None",NA,NA,52,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",855,0
"1458/AST/LB/2018(SNTI9173)","SMP","2022/03/15 00:00:00",NA,"Terrain/bureau OIM","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Lybie","Masculin","36+",2,"Non","None",NA,NA,60,"En nature","Transport","Moi uniquement","Unknown","Non","Non","0","Oui","Oui",120,0
"SNTH05328","JI","2022/03/15 00:00:00","2020/11/20 00:00:00","Terrain/bureau OIM","Low","High","No","Mieux","Partiellement","OK","Sénégal","Lybie","Masculin","14-35",1,"Non","Other/Unknown","2020/08/15 00:00:00","2022/04/01 00:00:00",156,"En nature","Agriculture/aviculture","Moi uniquement","Individual","Non","Non","0","Oui","Non",480,3
"AR-045612-1","SMP","2022/03/16 00:00:00","2021/12/23 00:00:00","Par téléphone","High","High","No","Mieux","Oui","Satisfait","Autre","Algerie","Masculin","14-35",2,"Non","Business/management","2022/01/10 00:00:00","2022/01/15 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",83,5
"LY1021011159","SMP","2022/03/16 00:00:00","2022/02/16 00:00:00","Par téléphone","Low","High","Yes","Souhaite ne pas répondre","Souhaite ne pas répondre","Souhaite ne pas répondre","Autre","Algerie","Masculin","14-35",2,"Non","Business/management","2022/02/21 00:00:00","2022/02/26 00:00:00",16,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",28,5
"LY1021009283","SMP","2022/03/16 00:00:00","2022/07/21 00:00:00","Par téléphone","Low","Low","Yes","Identique","Partiellement","Satisfait","Autre","Lybie","Masculin","14-35",2,"Non","Business/management","2022/01/28 00:00:00","2022/02/02 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",120,5
"Ramatoulaye Diedhou","SMP","2022/03/16 00:00:00",NA,"Terrain/bureau OIM","Low","Low","Yes","Identique","Non","Pas satisfait","Sénégal","Maroc","Féminin","14-35",6,"Non","None",NA,NA,12,"En nature","Elevage","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"LY1020008254","SMP","2022/03/16 00:00:00","2022/03/16 00:00:00","Par téléphone","Low","High","No","Pire","Partiellement","Satisfait","Autre","Algerie","Masculin","14-35",2,"Non","Business/management","2022/02/18 00:00:00","2022/02/24 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",0,6
"TD1021001366","JI","2022/03/16 00:00:00","2021/11/04 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Autre","Masculin","36+",8,"Non","None",NA,NA,8,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",132,0
"MA1021004173","JI","2022/03/16 00:00:00","2021/11/18 00:00:00","Terrain/bureau OIM","Low","Low","No","Mieux","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,4,"En nature","Autre","Moi uniquement","Individual","Non","Non","0","Non","Oui",118,0
"MA1021004085","JI","2022/03/16 00:00:00","2021/11/18 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","Other/Unknown","2022/03/22 00:00:00","2022/04/01 00:00:00",4,"En nature","Commerce","Moi uniquement","Individual","Non","Autre","1","Non","Oui",118,10
"MA1021003875","JI","2022/02/17 00:00:00","2021/11/24 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Féminin","14-35",3,"Non","Business/management","2022/02/24 00:00:00","2022/02/24 00:00:00",4,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",85,0
"MA10118002513","SMP","2022/02/17 00:00:00",NA,"Terrain/bureau OIM","Low","Low","No","Ne sait pas","Oui","Satisfait","Côte D'Ivoire","Maroc","Féminin","14-35",3,"Non","None",NA,NA,13,"En espèces","Autre","Moi uniquement","Unknown","Non","Non","0","Non","Oui",120,0
"CH5018X010247","JI","2022/02/17 00:00:00","2021/05/05 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Côte D'Ivoire","Autre","Féminin","14-35",2,"Non","None",NA,NA,24,"En espèces","Autre","Moi uniquement","Individual","Non","Non","0","Non","Oui",288,0
"TN1020001920","JI","2022/02/17 00:00:00","2021/07/07 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Très satisfait","Côte D'Ivoire","Autre","Féminin","14-35",3,"Non","None",NA,NA,22,"En espèces","Autre","Moi uniquement","Individual","Non","Autre","1","Non","Non",225,0
"NE1019X019398","JI","2022/02/24 00:00:00","2021/08/11 00:00:00","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Satisfait","Côte D'Ivoire","Niger","Masculin","14-35",8,"Non","None",NA,NA,52,"En espèces","Agriculture/aviculture","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",197,0
"MA1021004163","JI","2022/02/24 00:00:00","2021/12/15 00:00:00","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Très satisfait","Côte D'Ivoire","Maroc","Masculin","14-35",2,"Non","None",NA,NA,24,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",71,0
"NE1019X041977","JI","2022/02/24 00:00:00","2020/07/21 00:00:00","Terrain/bureau OIM","High","Low","No","Ne sait pas","Oui","Très satisfait","Côte D'Ivoire","Niger","Masculin","14-35",4,"Non","None",NA,NA,52,"En espèces","Agriculture/aviculture","Moi uniquement","Individual","Non","Autre","1","Non","Oui",583,0
"MA1020003021","JI","2022/02/24 00:00:00","2020/12/31 00:00:00","Terrain/bureau OIM","High","Low","No","Ne sait pas","Oui","Très satisfait","Côte D'Ivoire","Maroc","Féminin","14-35",2,"Non","None",NA,NA,36,"En espèces","Agriculture/aviculture","Moi uniquement","Individual","Non","Non","0","Non","Oui",420,0
"DZ1021002775","JI","2022/02/24 00:00:00","2021/11/24 00:00:00","Terrain/bureau OIM","High","Low","No","Ne sait pas","Oui","Très satisfait","Côte D'Ivoire","Algerie","Masculin","36+",4,"Non","None",NA,NA,11,"En espèces","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Oui",92,0
"TN1018001378","JI","2022/02/24 00:00:00","2021/10/27 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Satisfait","Côte D'Ivoire","Autre","Féminin","14-35",4,"Non","None",NA,NA,60,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",120,0
"LY1021009099","SMP","2022/03/16 00:00:00","2021/12/05 00:00:00","Par téléphone","High","Low","No","Mieux","Oui","Satisfait","Autre","Lybie","Masculin","14-35",2,"Non","Business/management","2021/12/07 00:00:00","2021/12/12 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",101,5
"AR-044799-1","SMP","2022/03/16 00:00:00","2021/12/02 00:00:00","Par téléphone","Low","Low","Yes","Pire","Souhaite ne pas répondre","OK","Autre","Algerie","Masculin","36+",12,"Non","Business/management","2021/12/06 00:00:00","2021/12/11 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",104,5
"LY1021005603","SMP","2022/03/16 00:00:00","2021/11/15 00:00:00","Par téléphone","Low","Low","No","Identique","Partiellement","OK","Autre","Algerie","Masculin","14-35",2,"Non","Business/management","2021/11/29 00:00:00","2021/12/04 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",121,5
"AR-043900-1","SMP","2022/03/16 00:00:00","2021/11/18 00:00:00","Par téléphone","Low","High","No","Identique","Partiellement","OK","Autre","Algerie","Masculin","14-35",2,"Non","Business/management","2021/12/06 00:00:00","2021/12/11 00:00:00",2,"Mixte","Commerce","Moi uniquement","Individual","Oui","Autre","1+","Non","Oui",118,5
"TD1021001051","JI","2022/03/17 00:00:00","2021/11/04 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Autre","Féminin","36+",3,"Non","None",NA,NA,32,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",133,0
"NE1021X049273","JI","2022/03/17 00:00:00","2021/11/26 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Très satisfait","Sénégal","Niger","Masculin","14-35",0,"Non","None",NA,NA,12,"En nature","Commerce","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",111,0
"NE1021X049263","JI","2022/03/17 00:00:00","2021/11/26 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Niger","Masculin","14-35",0,"Non","None",NA,NA,16,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",111,0
"TN1021001193","JI","2022/03/18 00:00:00","2021/12/04 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Autre","Masculin","36+",7,"Non","None",NA,NA,20,"En nature","Autre","Moi et d'autres","Individual","Non","Non","0","Oui","Oui",104,0
"NE1021X048994","JI","2022/03/18 00:00:00","2021/12/08 00:00:00","Par téléphone","Low","Low","No","Pire","Partiellement","OK","Sénégal","Niger","Masculin","36+",0,"Non","None",NA,NA,8,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",100,0
"MR1021001195","JI","2022/03/21 00:00:00","2021/10/28 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Autre","Féminin","36+",3,"Non","None",NA,NA,12,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",144,0
"MA1021004267","JI","2022/03/21 00:00:00","2021/12/13 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","36+",3,"Non","None",NA,NA,10,"En nature","Commerce","Moi et d'autres","Individual","Oui","Autre","1","Oui","Oui",98,0
"NE1019X003922X1","JI","2022/03/21 00:00:00","2022/02/22 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","OK","Burkina Faso","Algerie","Masculin","14-35",2,"Non","Other/Unknown","2019/04/01 00:00:00","2019/04/19 00:00:00",140,"En espèces","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",27,18
"NE1019X075445X1","JI","2022/03/21 00:00:00","2022/02/23 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Non","Satisfait","Burkina Faso","Algerie","Masculin","14-35",2,"Non","Other/Unknown","2022/05/09 00:00:00","2022/05/14 00:00:00",120,"En espèces","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Non",26,5
"NE1021X048671X1","JI","2022/03/21 00:00:00","2022/02/04 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","OK","Burkina Faso","Algerie","Masculin","14-35",2.5,"Non","None",NA,NA,16,"En espèces","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Oui",45,0
"EG101942916D0F6B19","JI","2022/03/21 00:00:00","2021/11/12 00:00:00","Terrain/bureau OIM","Low","Low","No","Pire","Oui","Pas satisfait","Burkina Faso","Algerie","Masculin","14-35",2,"Non","None",NA,NA,124,"En espèces","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Oui",129,0
"NE1019X031485X1","JI","2022/03/21 00:00:00","2021/11/01 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","N/A (retour non volontaire)","Satisfait","Burkina Faso","Niger","Masculin","14-35",3,"Non","None",NA,NA,132,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Non",140,0
"NE1019X031487X1","JI","2022/03/21 00:00:00","2021/11/01 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","N/A (retour non volontaire)","Satisfait","Burkina Faso","Niger","Masculin","14-35",2,"Non","None",NA,NA,132,"Mixte","Commerce","Moi uniquement","Individual","Oui","Non","0","Non","Oui",140,0
"MA1021004131","JI","2022/03/22 00:00:00","2021/12/21 00:00:00","Par téléphone","High","High","No","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","Business/management","2022/01/24 00:00:00","2022/04/20 00:00:00",12,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Non","Oui",91,86
"TD1021001356","JI","2022/03/17 00:00:00","2021/11/02 00:00:00","Par téléphone","Low","Low","No","Pire","Oui","Satisfait","Sénégal","Autre","Féminin","36+",10,"Non","None",NA,NA,8,"En nature","Commerce","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",135,0
"MA1021003939","JI","2022/03/22 00:00:00","2021/12/22 00:00:00","Par téléphone","High","Low","No","Pire","Oui","Satisfait","Sénégal","Maroc","Féminin","36+",6,"Non","Business/management","2022/01/24 00:00:00","2022/04/20 00:00:00",16,"En nature","Commerce","Moi uniquement","Individual","Oui","Non","0","Oui","Oui",90,86
"GH10199F380DDB2365","JI","2022/03/22 00:00:00","2021/11/01 00:00:00","Terrain/bureau OIM","High","High","No","Pire","Oui","Satisfait","Burkina Faso","Autre","Masculin","14-35",0,"Non","None",NA,NA,164,"En espèces","Commerce","Moi uniquement","Individual","Non","Autre","1","Oui","Non",141,0
"LY1020970455994AB3","JI","2022/03/22 00:00:00","2022/02/28 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Satisfait","Burkina Faso","Lybie","Masculin","14-35",3,"Non","None",NA,NA,28,"En espèces","Elevage","Moi uniquement","Individual","Non","Non","0","Non","Oui",22,0
"LY102168A2B8E12396","JI","2022/03/22 00:00:00","2022/02/12 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","Oui","Très satisfait","Burkina Faso","Lybie","Masculin","14-35",5,"Non","None",NA,NA,28,"En espèces","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",38,0
"NE1019X030584X1","JI","2022/03/22 00:00:00","2022/02/28 00:00:00","Terrain/bureau OIM","High","Low","No","Pire","N/A (retour non volontaire)","Satisfait","Burkina Faso","Algerie","Masculin","14-35",3,"Non","Other/Unknown","2019/04/01 00:00:00","2019/04/01 00:00:00",128,"En espèces","Autre","Moi uniquement","Individual","Non","Non","0","Non","Oui",22,0
"MA1021003787","JI","2022/03/22 00:00:00","2021/12/06 00:00:00","Par téléphone","High","Low","Yes","Pire","Oui","Satisfait","Sénégal","Maroc","Masculin","14-35",0,"Non","None",NA,NA,20,"En nature","Commerce","Moi uniquement","Individual","Non","Non","0","Oui","Oui",106,0
"MA1021003859","JI","2022/03/22 00:00:00","2021/12/02 00:00:00","Par téléphone","Low","Low","Yes","Pire","Oui","Très satisfait","Sénégal","Maroc","Masculin","14-35",2,"Non","None",NA,NA,10,"En nature","Commerce","Moi et d'autres","Individual","Non","Autre","1","Non","Oui",110,0
